timestamp_ms,co2_ppm,temperature_C,pressure_hPa
2099095,800.00,15.03,885.77
2100123,800.00,15.03,885.38
2101152,800.00,15.03,884.95
2102155,800.00,15.03,884.51
2103183,800.00,15.03,884.02
2104207,800.00,15.02,883.59
2105234,800.00,15.02,883.11
2106262,800.00,15.02,882.68
2107263,800.00,15.02,882.25
2108289,800.00,15.02,881.82
2109313,801.00,15.02,881.30
2110341,801.00,15.02,880.99
2111347,801.00,15.02,880.60
2112375,801.00,15.02,879.94
2113399,700.00,15.02,879.74
2114427,700.00,15.02,879.40
2115455,700.00,15.01,879.02
2116483,700.00,15.01,878.60
2117484,700.00,15.01,878.19
2118507,744.00,15.01,877.88
2119535,744.00,15.01,877.43
2120541,744.00,15.01,877.01
2121569,744.00,15.01,876.53
2122594,743.00,15.01,876.15
2123622,743.00,15.01,875.75
2124650,743.00,15.00,875.41
2125679,743.00,15.00,874.98
2126707,743.00,15.00,874.40
2127735,744.00,15.00,874.05
2128761,744.00,15.00,873.61
2129767,744.00,15.00,873.31
2130796,744.00,15.00,872.96
2131820,746.00,15.00,872.58
2132849,746.00,15.00,872.19
2133877,746.00,15.00,871.70
2134905,746.00,15.00,871.30
2135933,746.00,15.00,870.96
2136958,763.00,15.00,870.59
2137960,763.00,14.99,870.15
2138987,763.00,14.99,869.82
2139993,763.00,14.99,869.63
2141021,763.00,14.99,869.37
2142046,766.00,14.99,869.42
2143074,766.00,14.99,869.31
2144102,766.00,14.99,869.16
2145130,766.00,14.99,869.12
2146155,783.00,14.99,869.01
2147183,783.00,14.99,868.84
2148185,783.00,14.99,868.55
2149212,783.00,14.98,868.43
2150240,783.00,14.98,868.16
2151264,719.00,14.98,868.03
2152292,719.00,14.98,868.09
2153319,719.00,14.98,868.19
2154347,719.00,14.98,868.34
2155371,708.00,14.98,868.38
2156398,708.00,14.98,868.44
2157426,708.00,14.98,868.40
2158435,708.00,14.98,868.41
2159461,708.00,14.98,868.36
2160485,684.00,14.98,868.48
2161513,684.00,14.98,868.55
2162541,684.00,14.98,868.36
2163568,684.00,14.98,868.56
2164592,797.00,14.98,869.00
2165620,797.00,14.97,869.16
2166647,797.00,14.97,869.10
2167653,797.00,14.97,868.93
2168678,797.00,14.97,869.01
2169701,796.00,14.97,869.11
2170729,796.00,14.97,869.14
2171757,796.00,14.97,869.22
2172785,796.00,14.97,869.24
2173809,779.00,14.97,869.18
2174837,779.00,14.97,869.32
2175865,779.00,14.97,869.11
2176867,779.00,14.96,869.16
2177895,779.00,14.96,869.37
2178921,741.00,14.96,869.64
2179948,741.00,14.96,869.98
2180975,741.00,14.96,870.26
2182002,741.00,14.96,870.57
2183029,741.00,14.96,870.82
2184053,742.00,14.96,871.22
2185080,742.00,14.96,871.43
2186086,742.00,14.96,871.75
2187113,742.00,14.96,872.25
2188138,757.00,14.96,872.71
2189139,757.00,14.95,873.14
2190166,757.00,14.95,873.52
2191194,757.00,14.95,873.90
2192221,757.00,14.95,874.26
2193246,756.00,14.95,874.59
2194274,756.00,14.95,874.94
2195280,756.00,14.95,875.23
2196308,756.00,14.95,875.52
2197333,692.00,14.95,875.86
2198361,692.00,14.95,876.21
2199363,692.00,14.95,876.53
2200390,692.00,14.95,876.97
2201418,692.00,14.94,877.32
2202442,677.00,14.94,877.82
2203471,677.00,14.94,878.39
2204499,677.00,14.94,878.61
2205505,677.00,14.94,878.81
2206530,678.00,14.94,878.98
2207558,678.00,14.94,879.04
2208586,678.00,14.94,879.21
2209588,678.00,14.94,879.28
2210615,678.00,14.94,879.48
2211640,500.00,14.94,879.52
2212668,500.00,14.93,879.43
2213696,500.00,14.93,879.21
2214702,500.00,14.93,879.17
2215733,538.00,14.93,878.92
2216761,538.00,14.93,878.69
2217789,538.00,14.93,878.58
2218817,538.00,14.93,878.31
2219819,538.00,14.93,878.13
2220842,578.00,14.93,877.98
2221871,578.00,14.93,877.87
2222899,578.00,14.93,877.76
2223905,578.00,14.93,877.72
2224933,578.00,14.93,877.55
2225958,579.00,14.93,877.64
2226986,579.00,14.93,877.48
2228014,579.00,14.93,877.57
2229042,579.00,14.93,877.62
2230071,588.00,14.93,877.70
2231097,588.00,14.92,877.91
2232125,588.00,14.92,878.15
2233131,588.00,14.92,878.26
2234160,588.00,14.92,878.34
2235184,611.00,14.92,878.41
2236213,611.00,14.92,878.40
2237241,611.00,14.92,878.36
2238269,611.00,14.92,878.42
2239294,609.00,14.92,878.42
2240296,609.00,14.92,878.36
2241322,609.00,14.92,878.28
2242339,609.00,14.92,878.42
2243367,609.00,14.92,878.37
2244392,590.00,14.92,878.46
2245420,590.00,14.92,878.51
2246448,590.00,14.92,878.46
2247476,590.00,14.92,878.44
2248501,590.00,14.92,878.35
2249529,590.00,14.92,878.28
2250530,590.00,14.92,878.31
2251557,590.00,14.92,878.31
2252585,590.00,14.92,878.13
2253609,551.00,14.92,878.01
2254636,551.00,14.92,877.98
2255664,551.00,14.92,877.83
2256691,551.00,14.92,877.59
2257721,580.00,14.92,877.52
2258749,580.00,14.92,877.48
2259776,580.00,14.92,877.43
2260785,580.00,14.91,877.31
2261812,580.00,14.91,877.11
2262836,589.00,14.91,876.91
2263864,589.00,14.91,876.78
2264892,589.00,14.91,876.47
2265919,589.00,14.91,876.26
2266947,589.00,14.91,876.04
2267972,623.00,14.91,875.84
2269000,623.00,14.91,875.74
2270005,623.00,14.91,875.54
2271031,623.00,14.91,875.44
2272055,621.00,14.91,875.37
2273083,621.00,14.91,875.23
2274111,621.00,14.91,875.12
2275139,621.00,14.91,875.04
2276167,621.00,14.91,875.05
2277192,573.00,14.90,874.86
2278220,573.00,14.91,874.78
2279226,573.00,14.90,874.58
2280255,573.00,14.90,874.47
2281282,570.00,14.90,874.49
2282309,570.00,14.90,874.16
2283337,570.00,14.90,874.10
2284366,570.00,14.90,873.88
2285394,570.00,14.90,873.70
2286418,559.00,14.90,873.56
2287447,559.00,14.90,873.49
2288453,559.00,14.90,873.49
2289481,559.00,14.90,873.45
2290506,561.00,14.90,873.45
2291508,561.00,14.90,873.60
2292535,561.00,14.90,873.74
2293563,561.00,14.90,873.61
2294591,561.00,14.90,873.74
2295615,563.00,14.89,873.66
2296643,563.00,14.89,873.51
2297670,563.00,14.90,873.44
2298676,563.00,14.89,873.42
2299705,563.00,14.89,873.37
2300733,563.00,14.89,873.38
2301734,563.00,14.89,873.42
2302761,563.00,14.89,873.50
2303788,563.00,14.89,873.55
2304812,564.00,14.89,873.64
2305840,564.00,14.89,873.68
2306867,564.00,14.89,873.70
2307873,564.00,14.89,873.79
2308900,564.00,14.89,873.85
2309924,563.00,14.89,873.80
2310952,563.00,14.89,873.64
2311953,563.00,14.89,873.56
2312979,563.00,14.89,873.48
2314004,590.00,14.89,873.29
2315032,590.00,14.89,873.27
2316037,590.00,14.88,873.33
2317065,590.00,14.89,873.36
2318093,590.00,14.89,873.32
2319118,585.00,14.88,873.31
2320146,585.00,14.88,873.34
2321173,585.00,14.88,873.32
2322175,585.00,14.88,873.34
2323198,597.00,14.88,873.32
2324226,597.00,14.88,873.25
2325229,597.00,14.88,873.25
2326256,597.00,14.88,873.32
2327283,597.00,14.88,873.38
2328307,577.00,14.88,873.36
2329334,577.00,14.88,873.32
2330362,577.00,14.88,873.27
2331389,577.00,14.88,873.30
2332415,502.00,14.88,873.31
2333442,502.00,14.88,873.34
2334448,502.00,14.87,873.32
2335476,502.00,14.87,873.27
2336504,502.00,14.87,873.23
2337528,502.00,14.87,873.19
2338556,502.00,14.87,873.24
2339583,502.00,14.87,873.19
2340612,502.00,14.87,873.22
2341639,502.00,14.87,873.14
2342667,500.00,14.87,873.17
2343693,500.00,14.87,873.18
2344721,500.00,14.87,873.18
2345750,500.00,14.87,873.18
2346774,502.00,14.87,873.21
2347803,502.00,14.87,873.24
2348831,502.00,14.87,873.21
2349859,502.00,14.87,873.28
2350887,502.00,14.87,873.30
2351912,503.00,14.87,873.25
2352921,503.00,14.87,873.28
2353948,503.00,14.87,873.25
2354976,503.00,14.87,873.30
2356001,507.00,14.87,873.29
2357029,507.00,14.87,873.31
2358057,507.00,14.87,873.37
2359085,507.00,14.86,873.41
2360113,507.00,14.87,873.46
2361138,511.00,14.87,873.50
2362144,511.00,14.86,873.57
2363170,511.00,14.86,873.61
2364196,511.00,14.87,873.72
2365221,511.00,14.87,873.82
2366249,511.00,14.87,873.81
2367277,511.00,14.86,873.89
2368306,511.00,14.87,873.96
2369334,511.00,14.86,873.96
2370358,509.00,14.86,874.02
2371364,509.00,14.86,874.02
2372393,509.00,14.86,874.08
2373395,509.00,14.87,874.09
2374418,510.00,14.87,874.19
2375446,510.00,14.86,874.23
2376474,510.00,14.86,874.33
2377502,510.00,14.86,874.52
2378531,510.00,14.86,874.73
2379533,497.00,14.86,874.92
2380561,497.00,14.86,875.17
2381590,497.00,14.86,875.30
2382618,497.00,14.86,875.37
2383620,497.00,14.86,875.52
2384620,498.00,14.86,875.76
2385648,498.00,14.86,875.89
2386676,498.00,14.86,876.03
2387704,498.00,14.86,876.02
2388707,468.00,14.86,876.18
2389735,468.00,14.86,876.27
2390763,468.00,14.86,876.31
2391791,468.00,14.86,876.32
2392819,468.00,14.86,876.32
2393848,438.00,14.86,876.37
2394874,438.00,14.86,876.37
2395902,438.00,14.86,876.34
2396931,438.00,14.86,876.28
2397955,440.00,14.86,876.22
2398958,440.00,14.86,876.21
2399986,440.00,14.86,876.25
2401014,440.00,14.86,876.21
2402041,440.00,14.86,876.21
2403065,501.00,14.86,876.14
2404066,501.00,14.86,876.06
2405093,501.00,14.86,876.07
2406120,501.00,14.86,876.00
2407144,509.00,14.86,875.98
2408150,509.00,14.86,875.93
2409178,509.00,14.86,875.82
2410206,509.00,14.86,875.53
2411234,509.00,14.86,875.35
2412258,476.00,14.86,875.13
2413286,476.00,14.86,874.98
2414288,476.00,14.86,874.77
2415314,476.00,14.86,874.61
2416315,466.00,14.86,874.50
2417343,466.00,14.85,874.40
2418349,466.00,14.86,874.34
2419377,466.00,14.85,874.28
2420405,466.00,14.85,874.24
2421430,468.00,14.86,874.15
2422458,468.00,14.86,874.04
2423486,468.00,14.85,874.05
2424488,468.00,14.85,873.99
2425515,468.00,14.85,873.98
2426540,465.00,14.85,873.99
2427546,465.00,14.85,873.86
2428574,465.00,14.85,873.87
2429602,465.00,14.85,873.71
2430627,473.00,14.85,873.63
2431655,473.00,14.85,873.47
2432683,473.00,14.85,873.37
2433711,473.00,14.85,873.27
2434714,473.00,14.85,873.21
2435737,457.00,14.85,873.22
2436743,457.00,14.85,873.19
2437771,457.00,14.85,873.16
2438799,457.00,14.85,873.06
2439823,457.00,14.85,873.08
2440851,457.00,14.85,872.98
2441878,457.00,14.85,872.87
2442906,457.00,14.85,872.81
2443933,457.00,14.85,872.68
2444961,460.00,14.85,872.61
2445987,460.00,14.85,872.54
2447014,460.00,14.85,872.58
2448042,460.00,14.85,872.50
2449066,451.00,14.85,872.52
2450093,451.00,14.85,872.46
2451121,451.00,14.85,872.43
2452148,451.00,14.85,872.35
2453176,451.00,14.85,872.31
2454200,452.00,14.85,872.21
2455209,452.00,14.85,872.16
2456235,452.00,14.85,872.14
2457262,452.00,14.85,872.12
2458293,457.00,14.84,872.06
2459320,457.00,14.85,872.03
2460348,457.00,14.85,872.02
2461376,457.00,14.84,871.95
2462404,457.00,14.85,871.97
2463428,455.00,14.84,871.92
2464456,455.00,14.84,871.92
2465465,455.00,14.84,871.99
2466492,455.00,14.84,872.01
2467520,455.00,14.84,871.95
2468544,448.00,14.85,871.87
2469572,448.00,14.85,871.79
2470600,448.00,14.85,871.69
2471628,448.00,14.85,871.56
2472652,383.00,14.85,871.46
2473680,383.00,14.85,871.37
2474683,383.00,14.85,871.33
2475707,383.00,14.85,871.26
2476734,383.00,14.85,871.18
2477758,351.00,14.85,871.15
2478785,351.00,14.85,871.09
2479813,351.00,14.85,871.08
2480840,351.00,14.85,871.13
2481864,341.00,14.85,871.09
2482892,341.00,14.85,871.11
2483898,341.00,14.85,871.10
2484926,341.00,14.85,871.03
2485927,341.00,14.85,871.05
2486951,353.00,14.84,870.99
2487978,353.00,14.84,870.92
2489006,353.00,14.84,870.83
2490034,353.00,14.84,870.81
2491058,418.00,14.85,870.72
2492086,418.00,14.84,870.67
2493114,418.00,14.84,870.57
2494121,418.00,14.84,870.61
2495149,418.00,14.84,870.61
2496177,421.00,14.84,870.59
2497204,421.00,14.85,870.66
2498232,421.00,14.85,870.68
2499260,421.00,14.85,870.74
2500291,418.00,14.85,870.78
2501319,418.00,14.85,870.68
2502347,418.00,14.85,870.66
2503353,418.00,14.85,870.65
2504381,418.00,14.85,870.61
2505406,515.00,14.85,870.56
2506408,515.00,14.85,870.49
2507434,515.00,14.85,870.41
2508463,515.00,14.85,870.32
2509491,515.00,14.85,870.20
2510515,520.00,14.85,870.11
2511544,520.00,14.85,870.03
2512549,520.00,14.85,870.05
2513578,520.00,14.85,869.97
2514603,506.00,14.85,869.98
2515631,506.00,14.85,869.86
2516633,506.00,14.85,869.92
2517659,506.00,14.85,869.86
2518688,506.00,14.85,869.76
2519712,484.00,14.85,869.74
2520741,484.00,14.85,869.71
2521747,484.00,14.85,869.66
2522775,484.00,14.85,869.59
2523799,486.00,14.85,869.57
2524828,486.00,14.85,869.53
2525856,486.00,14.85,869.50
2526858,486.00,14.85,869.47
2527885,486.00,14.85,869.41
2528909,490.00,14.85,869.39
2529938,490.00,14.85,869.34
2530943,490.00,14.85,869.33
2531972,490.00,14.85,869.41
2532996,493.00,14.85,869.45
2534024,493.00,14.85,869.39
2535053,493.00,14.85,869.43
2536081,493.00,14.85,869.40
2537083,493.00,14.85,869.40
2538106,453.00,14.85,869.46
2539134,453.00,14.85,869.46
2540141,453.00,14.85,869.43
2541169,453.00,14.85,869.39
2542197,453.00,14.85,869.44
2543222,419.00,14.85,869.40
2544250,419.00,14.85,869.46
2545278,419.00,14.85,869.42
2546306,419.00,14.85,869.45
2547334,427.00,14.85,869.50
2548361,427.00,14.85,869.56
2549364,427.00,14.85,869.64
2550392,427.00,14.85,869.67
2551420,427.00,14.85,869.75
2552444,439.00,14.85,869.83
2553471,439.00,14.85,869.87
2554499,439.00,14.86,869.96
2555526,439.00,14.85,869.99
2556550,451.00,14.86,870.02
2557552,451.00,14.85,870.03
2558578,451.00,14.85,869.99
2559606,451.00,14.85,869.93
2560634,451.00,14.85,869.87
2561658,465.00,14.85,869.74
2562686,465.00,14.85,869.62
2563714,465.00,14.85,869.49
2564742,465.00,14.85,869.48
2565766,484.00,14.86,869.48
2566794,484.00,14.86,869.47
2567796,484.00,14.86,869.42
2568822,484.00,14.86,869.55
2569851,484.00,14.85,869.55
2570875,480.00,14.86,869.62
2571904,480.00,14.86,869.72
2572932,480.00,14.86,869.78
2573960,480.00,14.86,869.72
2574985,490.00,14.86,869.84
2576013,490.00,14.86,869.94
2577041,490.00,14.86,870.05
2578050,490.00,14.86,870.18
2579077,490.00,14.86,870.26
2580102,484.00,14.86,870.38
2581130,484.00,14.86,870.52
2582158,484.00,14.86,870.43
2583186,484.00,14.86,870.54
2584214,484.00,14.86,870.64
2585238,490.00,14.86,870.69
2586266,490.00,14.86,870.76
2587272,490.00,14.86,870.80
2588297,490.00,14.86,870.81
2589319,496.00,14.86,870.85
2590347,496.00,14.86,870.81
2591374,496.00,14.86,870.84
2592402,496.00,14.87,870.80
2593430,496.00,14.87,870.93
2594454,494.00,14.86,870.98
2595481,494.00,14.86,871.03
2596486,494.00,14.87,871.11
2597514,494.00,14.87,871.27
2598541,477.00,14.87,871.29
2599567,477.00,14.87,871.36
2600595,477.00,14.87,871.51
2601623,477.00,14.87,871.70
2602651,477.00,14.87,871.81
2603675,476.00,14.87,871.99
2604703,476.00,14.87,872.03
2605709,476.00,14.87,872.07
2606737,476.00,14.88,872.14
2607761,482.00,14.88,872.07
2608763,482.00,14.87,872.15
2609789,482.00,14.87,872.22
2610817,482.00,14.87,872.32
2611845,482.00,14.88,872.41
2612869,481.00,14.88,872.40
2613897,481.00,14.88,872.42
2614903,481.00,14.88,872.43
2615931,481.00,14.88,872.54
2616955,481.00,14.88,872.52
2617983,481.00,14.88,872.51
2618985,481.00,14.88,872.56
2620011,481.00,14.89,872.64
2621039,481.00,14.89,872.66
2622064,480.00,14.89,872.71
2623092,480.00,14.89,872.83
2624095,480.00,14.89,872.90
2625123,480.00,14.89,872.93
2626151,480.00,14.89,872.94
2627175,480.00,14.89,872.95
2628202,480.00,14.89,873.07
2629203,480.00,14.89,873.03
2630230,480.00,14.89,873.05
2631254,480.00,14.90,873.10
2632281,480.00,14.90,873.15
2633287,480.00,14.90,873.32
2634316,480.00,14.89,873.41
2635343,480.00,14.90,873.50
2636368,484.00,14.90,873.66
2637396,484.00,14.90,873.73
2638423,484.00,14.90,873.73
2639425,484.00,14.90,873.81
2640448,497.00,14.90,873.79
2641476,497.00,14.90,873.75
2642504,497.00,14.90,873.84
2643509,497.00,14.90,873.87
2644538,497.00,14.90,873.97
2645563,507.00,14.91,874.00
2646591,507.00,14.91,874.03
2647619,507.00,14.91,874.00
2648647,507.00,14.91,874.10
2649675,530.00,14.91,874.09
2650702,530.00,14.91,874.13
2651730,530.00,14.91,874.14
2652736,530.00,14.91,874.14
2653764,530.00,14.91,874.20
2654789,530.00,14.91,874.20
2655817,530.00,14.92,874.27
2656845,530.00,14.92,874.25
2657874,530.00,14.92,874.37
2658874,529.00,14.92,874.44
2659877,529.00,14.92,874.49
2660903,529.00,14.92,874.48
2661909,529.00,14.92,874.50
2662938,529.00,14.92,874.54
2663962,536.00,14.92,874.55
2664990,536.00,14.92,874.66
2666019,536.00,14.92,874.64
2667047,536.00,14.92,874.72
2668075,536.00,14.92,874.83
2669100,538.00,14.93,874.84
2670102,538.00,14.93,874.86
2671129,538.00,14.93,874.91
2672157,538.00,14.93,874.93
2673182,540.00,14.93,874.96
2674210,540.00,14.93,874.96
2675238,540.00,14.93,874.94
2676266,540.00,14.93,874.97
2677294,540.00,14.93,874.91
2678319,542.00,14.93,874.92
2679347,542.00,14.93,874.93
2680356,542.00,14.93,874.94
2681383,542.00,14.93,875.00
2682408,563.00,14.94,875.09
2683436,563.00,14.94,875.19
2684464,563.00,14.94,875.24
2685492,563.00,14.94,875.37
2686520,563.00,14.94,875.47
2687545,511.00,14.94,875.57
2688573,511.00,14.94,875.66
2689602,511.00,14.94,875.76
2690611,511.00,14.94,875.89
2691634,518.00,14.95,875.94
2692662,518.00,14.94,876.02
2693690,518.00,14.94,876.12
2694718,518.00,14.95,876.17
2695747,518.00,14.95,876.27
2696771,517.00,14.95,876.36
2697800,517.00,14.95,876.47
2698828,517.00,14.95,876.52
2699831,517.00,14.95,876.57
2700856,517.00,14.95,876.66
2701885,516.00,14.95,876.71
2702912,516.00,14.96,876.77
2703940,516.00,14.95,876.85
2704967,516.00,14.96,876.94
2705991,513.00,14.96,876.95
2707019,513.00,14.96,876.95
2708047,513.00,14.96,877.00
2709074,513.00,14.96,877.01
2710080,513.00,14.96,876.97
2711102,509.00,14.96,877.03
2712129,509.00,14.97,877.14
2713157,509.00,14.97,877.28
2714184,509.00,14.97,877.48
2715209,511.00,14.97,877.59
2716237,511.00,14.97,877.74
2717265,511.00,14.97,877.86
2718293,511.00,14.97,877.99
2719298,511.00,14.97,878.11
2720323,448.00,14.97,878.12
2721325,448.00,14.97,878.14
2722352,448.00,14.98,878.13
2723380,448.00,14.97,878.14
2724405,451.00,14.98,878.11
2725433,451.00,14.98,878.19
2726461,451.00,14.98,878.12
2727489,451.00,14.98,878.06
2728496,451.00,14.98,878.01
2729520,453.00,14.98,877.92
2730547,453.00,14.98,877.94
2731549,453.00,14.98,877.91
2732575,453.00,14.98,877.96
2733599,452.00,14.99,878.01
2734626,452.00,14.98,877.99
2735654,452.00,14.99,878.01
2736681,452.00,14.99,878.05
2737687,452.00,14.99,878.15
2738711,439.00,14.99,878.11
2739739,439.00,14.99,878.12
2740766,439.00,14.99,878.18
2741768,439.00,14.99,878.21
2742794,439.00,14.99,878.27
2743818,449.00,14.99,878.26
2744845,449.00,14.99,878.26
2745873,449.00,14.99,878.22
2746878,449.00,14.99,878.29
2747903,450.00,15.00,878.27
2748931,450.00,14.99,878.28
2749959,450.00,15.00,878.25
2750987,450.00,15.00,878.27
2751989,450.00,15.00,878.27
2753011,452.00,15.00,878.29
2754039,452.00,15.00,878.25
2755067,452.00,15.00,878.25
2756073,452.00,15.00,878.23
2757097,454.00,15.00,878.22
2758125,454.00,15.00,878.26
2759153,454.00,15.01,878.21
2760181,454.00,15.01,878.25
2761209,454.00,15.01,878.30
2762236,420.00,15.01,878.36
2763263,420.00,15.01,878.35
2764291,420.00,15.01,878.44
2765296,420.00,15.01,878.50
2766321,423.00,15.02,878.55
2767350,423.00,15.01,878.54
2768378,423.00,15.02,878.65
2769406,423.00,15.02,878.67
2770434,423.00,15.02,878.64
2771459,417.00,15.02,878.72
2772461,417.00,15.02,878.67
2773488,417.00,15.02,878.75
2774491,417.00,15.02,878.64
2775521,440.00,15.02,878.59
2776549,440.00,15.02,878.56
2777576,440.00,15.02,878.58
2778604,440.00,15.03,878.62
2779631,440.00,15.03,878.63
2780655,440.00,15.03,878.57
2781683,440.00,15.03,878.56
2782684,440.00,15.03,878.53
2783711,440.00,15.03,878.51
2784739,440.00,15.03,878.53
2785763,449.00,15.03,878.44
2786791,449.00,15.04,878.47
2787819,449.00,15.04,878.49
2788847,449.00,15.04,878.40
2789871,469.00,15.04,878.35
2790899,469.00,15.04,878.34
2791927,469.00,15.04,878.32
2792936,469.00,15.04,878.33
2793963,469.00,15.05,878.31
2794987,529.00,15.05,878.26
2796016,529.00,15.05,878.17
2797044,529.00,15.05,878.19
2798072,529.00,15.05,878.11
2799097,524.00,15.05,878.05
